FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,VEHICLE_TYPE,Tipo veicolo,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,001072,Ceres,VEHICFLEET,Parco veicolare,99,Totale,2024,925,,
A,Annuale,001073,Ceresole Reale,VEHICFLEET,Parco veicolare,99,Totale,2021,168,,
A,Annuale,001073,Ceresole Reale,VEHICFLEET,Parco veicolare,99,Totale,2022,169,,
A,Annuale,001073,Ceresole Reale,VEHICFLEET,Parco veicolare,99,Totale,2023,167,,
A,Annuale,001073,Ceresole Reale,VEHICFLEET,Parco veicolare,99,Totale,2024,170,,
A,Annuale,001074,Cesana Torinese,VEHICFLEET,Parco veicolare,99,Totale,2021,1115,,
A,Annuale,001074,Cesana Torinese,VEHICFLEET,Parco veicolare,99,Totale,2022,1118,,
A,Annuale,001074,Cesana Torinese,VEHICFLEET,Parco veicolare,99,Totale,2023,1123,,
A,Annuale,001074,Cesana Torinese,VEHICFLEET,Parco veicolare,99,Totale,2024,1135,,
A,Annuale,001075,Chialamberto,VEHICFLEET,Parco veicolare,99,Totale,2021,285,,
A,Annuale,001075,Chialamberto,VEHICFLEET,Parco veicolare,99,Totale,2022,279,,
A,Annuale,001075,Chialamberto,VEHICFLEET,Parco veicolare,99,Totale,2023,284,,
A,Annuale,001075,Chialamberto,VEHICFLEET,Parco veicolare,99,Totale,2024,300,,
A,Annuale,001076,Chianocco,VEHICFLEET,Parco veicolare,99,Totale,2021,1702,,
A,Annuale,001076,Chianocco,VEHICFLEET,Parco veicolare,99,Totale,2022,1732,,
A,Annuale,001076,Chianocco,VEHICFLEET,Parco veicolare,99,Totale,2023,1753,,
A,Annuale,001076,Chianocco,VEHICFLEET,Parco veicolare,99,Totale,2024,1775,,
A,Annuale,001077,Chiaverano,VEHICFLEET,Parco veicolare,99,Totale,2021,2124,,
A,Annuale,001077,Chiaverano,VEHICFLEET,Parco veicolare,99,Totale,2022,2099,,
A,Annuale,001077,Chiaverano,VEHICFLEET,Parco veicolare,99,Totale,2023,2114,,
A,Annuale,001077,Chiaverano,VEHICFLEET,Parco veicolare,99,Totale,2024,2121,,
A,Annuale,001078,Chieri,VEHICFLEET,Parco veicolare,99,Totale,2021,29728,,
A,Annuale,001078,Chieri,VEHICFLEET,Parco veicolare,99,Totale,2022,29896,,
A,Annuale,001078,Chieri,VEHICFLEET,Parco veicolare,99,Totale,2023,30293,,
A,Annuale,001078,Chieri,VEHICFLEET,Parco veicolare,99,Totale,2024,30541,,
A,Annuale,001079,Chiesanuova,VEHICFLEET,Parco veicolare,99,Totale,2021,224,,
A,Annuale,001079,Chiesanuova,VEHICFLEET,Parco veicolare,99,Totale,2022,216,,
A,Annuale,001079,Chiesanuova,VEHICFLEET,Parco veicolare,99,Totale,2023,200,,
A,Annuale,001079,Chiesanuova,VEHICFLEET,Parco veicolare,99,Totale,2024,206,,
A,Annuale,001080,Chiomonte,VEHICFLEET,Parco veicolare,99,Totale,2021,937,,
A,Annuale,001080,Chiomonte,VEHICFLEET,Parco veicolare,99,Totale,2022,951,,
A,Annuale,001080,Chiomonte,VEHICFLEET,Parco veicolare,99,Totale,2023,964,,
A,Annuale,001080,Chiomonte,VEHICFLEET,Parco veicolare,99,Totale,2024,958,,
A,Annuale,001081,Chiusa di San Michele,VEHICFLEET,Parco veicolare,99,Totale,2021,1513,,
A,Annuale,001081,Chiusa di San Michele,VEHICFLEET,Parco veicolare,99,Totale,2022,1517,,
A,Annuale,001081,Chiusa di San Michele,VEHICFLEET,Parco veicolare,99,Totale,2023,1543,,
A,Annuale,001081,Chiusa di San Michele,VEHICFLEET,Parco veicolare,99,Totale,2024,1594,,
A,Annuale,001082,Chivasso,VEHICFLEET,Parco veicolare,99,Totale,2021,21061,,
A,Annuale,001082,Chivasso,VEHICFLEET,Parco veicolare,99,Totale,2022,21157,,
A,Annuale,001082,Chivasso,VEHICFLEET,Parco veicolare,99,Totale,2023,21427,,
A,Annuale,001082,Chivasso,VEHICFLEET,Parco veicolare,99,Totale,2024,21602,,
A,Annuale,001083,Ciconio,VEHICFLEET,Parco veicolare,99,Totale,2021,333,,
A,Annuale,001083,Ciconio,VEHICFLEET,Parco veicolare,99,Totale,2022,338,,
A,Annuale,001083,Ciconio,VEHICFLEET,Parco veicolare,99,Totale,2023,360,,
A,Annuale,001083,Ciconio,VEHICFLEET,Parco veicolare,99,Totale,2024,366,,
A,Annuale,001084,Cintano,VEHICFLEET,Parco veicolare,99,Totale,2021,277,,
A,Annuale,001084,Cintano,VEHICFLEET,Parco veicolare,99,Totale,2022,278,,
A,Annuale,001084,Cintano,VEHICFLEET,Parco veicolare,99,Totale,2023,284,,
A,Annuale,001084,Cintano,VEHICFLEET,Parco veicolare,99,Totale,2024,280,,
A,Annuale,001085,Cinzano,VEHICFLEET,Parco veicolare,99,Totale,2021,376,,
A,Annuale,001085,Cinzano,VEHICFLEET,Parco veicolare,99,Totale,2022,388,,
A,Annuale,001085,Cinzano,VEHICFLEET,Parco veicolare,99,Totale,2023,391,,
A,Annuale,001085,Cinzano,VEHICFLEET,Parco veicolare,99,Totale,2024,396,,
A,Annuale,001086,Ciriè,VEHICFLEET,Parco veicolare,99,Totale,2021,16386,,
A,Annuale,001086,Ciriè,VEHICFLEET,Parco veicolare,99,Totale,2022,16475,,
A,Annuale,001086,Ciriè,VEHICFLEET,Parco veicolare,99,Totale,2023,16816,,
A,Annuale,001086,Ciriè,VEHICFLEET,Parco veicolare,99,Totale,2024,16913,,
A,Annuale,001087,Claviere,VEHICFLEET,Parco veicolare,99,Totale,2021,180,,
A,Annuale,001087,Claviere,VEHICFLEET,Parco veicolare,99,Totale,2022,186,,
A,Annuale,001087,Claviere,VEHICFLEET,Parco veicolare,99,Totale,2023,181,,
A,Annuale,001087,Claviere,VEHICFLEET,Parco veicolare,99,Totale,2024,181,,
A,Annuale,001088,Coassolo Torinese,VEHICFLEET,Parco veicolare,99,Totale,2021,1663,,
A,Annuale,001088,Coassolo Torinese,VEHICFLEET,Parco veicolare,99,Totale,2022,1708,,
A,Annuale,001088,Coassolo Torinese,VEHICFLEET,Parco veicolare,99,Totale,2023,1756,,
A,Annuale,001088,Coassolo Torinese,VEHICFLEET,Parco veicolare,99,Totale,2024,1787,,
A,Annuale,001089,Coazze,VEHICFLEET,Parco veicolare,99,Totale,2021,3266,,
A,Annuale,001089,Coazze,VEHICFLEET,Parco veicolare,99,Totale,2022,3331,,
A,Annuale,001089,Coazze,VEHICFLEET,Parco veicolare,99,Totale,2023,3422,,
A,Annuale,001089,Coazze,VEHICFLEET,Parco veicolare,99,Totale,2024,3568,,
A,Annuale,001090,Collegno,VEHICFLEET,Parco veicolare,99,Totale,2021,37638,,
A,Annuale,001090,Collegno,VEHICFLEET,Parco veicolare,99,Totale,2022,37602,,
A,Annuale,001090,Collegno,VEHICFLEET,Parco veicolare,99,Totale,2023,37677,,
A,Annuale,001090,Collegno,VEHICFLEET,Parco veicolare,99,Totale,2024,37994,,
A,Annuale,001091,Colleretto Castelnuovo,VEHICFLEET,Parco veicolare,99,Totale,2021,330,,
A,Annuale,001091,Colleretto Castelnuovo,VEHICFLEET,Parco veicolare,99,Totale,2022,329,,
A,Annuale,001091,Colleretto Castelnuovo,VEHICFLEET,Parco veicolare,99,Totale,2023,333,,
A,Annuale,001091,Colleretto Castelnuovo,VEHICFLEET,Parco veicolare,99,Totale,2024,339,,
A,Annuale,001092,Colleretto Giacosa,VEHICFLEET,Parco veicolare,99,Totale,2021,687,,
A,Annuale,001092,Colleretto Giacosa,VEHICFLEET,Parco veicolare,99,Totale,2022,688,,
A,Annuale,001092,Colleretto Giacosa,VEHICFLEET,Parco veicolare,99,Totale,2023,701,,
A,Annuale,001092,Colleretto Giacosa,VEHICFLEET,Parco veicolare,99,Totale,2024,733,,
A,Annuale,001093,Condove,VEHICFLEET,Parco veicolare,99,Totale,2021,3907,,
A,Annuale,001093,Condove,VEHICFLEET,Parco veicolare,99,Totale,2022,3942,,
A,Annuale,001093,Condove,VEHICFLEET,Parco veicolare,99,Totale,2023,4018,,
A,Annuale,001093,Condove,VEHICFLEET,Parco veicolare,99,Totale,2024,4097,,
A,Annuale,001094,Corio,VEHICFLEET,Parco veicolare,99,Totale,2021,3134,,
A,Annuale,001094,Corio,VEHICFLEET,Parco veicolare,99,Totale,2022,3141,,
A,Annuale,001094,Corio,VEHICFLEET,Parco veicolare,99,Totale,2023,3204,,
A,Annuale,001094,Corio,VEHICFLEET,Parco veicolare,99,Totale,2024,3284,,
A,Annuale,001095,Cossano Canavese,VEHICFLEET,Parco veicolare,99,Totale,2021,468,,
A,Annuale,001095,Cossano Canavese,VEHICFLEET,Parco veicolare,99,Totale,2022,465,,
A,Annuale,001095,Cossano Canavese,VEHICFLEET,Parco veicolare,99,Totale,2023,465,,
A,Annuale,001095,Cossano Canavese,VEHICFLEET,Parco veicolare,99,Totale,2024,469,,
A,Annuale,001096,Cuceglio,VEHICFLEET,Parco veicolare,99,Totale,2021,955,,
A,Annuale,001096,Cuceglio,VEHICFLEET,Parco veicolare,99,Totale,2022,948,,
A,Annuale,001096,Cuceglio,VEHICFLEET,Parco veicolare,99,Totale,2023,934,,
A,Annuale,001096,Cuceglio,VEHICFLEET,Parco veicolare,99,Totale,2024,954,,
A,Annuale,001097,Cumiana,VEHICFLEET,Parco veicolare,99,Totale,2021,7441,,
A,Annuale,001097,Cumiana,VEHICFLEET,Parco veicolare,99,Totale,2022,7507,,
A,Annuale,001097,Cumiana,VEHICFLEET,Parco veicolare,99,Totale,2023,7611,,
A,Annuale,001097,Cumiana,VEHICFLEET,Parco veicolare,99,Totale,2024,7775,,
A,Annuale,001098,Cuorgnè,VEHICFLEET,Parco veicolare,99,Totale,2021,8785,,
A,Annuale,001098,Cuorgnè,VEHICFLEET,Parco veicolare,99,Totale,2022,8910,,
A,Annuale,001098,Cuorgnè,VEHICFLEET,Parco veicolare,99,Totale,2023,8980,,
A,Annuale,001098,Cuorgnè,VEHICFLEET,Parco veicolare,99,Totale,2024,9142,,
A,Annuale,001099,Druento,VEHICFLEET,Parco veicolare,99,Totale,2021,7814,,
A,Annuale,001099,Druento,VEHICFLEET,Parco veicolare,99,Totale,2022,7933,,
A,Annuale,001099,Druento,VEHICFLEET,Parco veicolare,99,Totale,2023,8079,,
A,Annuale,001099,Druento,VEHICFLEET,Parco veicolare,99,Totale,2024,8184,,
A,Annuale,001100,Exilles,VEHICFLEET,Parco veicolare,99,Totale,2021,286,,
A,Annuale,001100,Exilles,VEHICFLEET,Parco veicolare,99,Totale,2022,290,,
A,Annuale,001100,Exilles,VEHICFLEET,Parco veicolare,99,Totale,2023,300,,
A,Annuale,001100,Exilles,VEHICFLEET,Parco veicolare,99,Totale,2024,307,,
A,Annuale,001101,Favria,VEHICFLEET,Parco veicolare,99,Totale,2021,4510,,
A,Annuale,001101,Favria,VEHICFLEET,Parco veicolare,99,Totale,2022,4498,,
A,Annuale,001101,Favria,VEHICFLEET,Parco veicolare,99,Totale,2023,4516,,
A,Annuale,001101,Favria,VEHICFLEET,Parco veicolare,99,Totale,2024,4550,,
A,Annuale,001102,Feletto,VEHICFLEET,Parco veicolare,99,Totale,2021,2112,,
A,Annuale,001102,Feletto,VEHICFLEET,Parco veicolare,99,Totale,2022,2103,,
A,Annuale,001102,Feletto,VEHICFLEET,Parco veicolare,99,Totale,2023,2086,,
A,Annuale,001102,Feletto,VEHICFLEET,Parco veicolare,99,Totale,2024,2086,,
A,Annuale,001103,Fenestrelle,VEHICFLEET,Parco veicolare,99,Totale,2021,540,,
A,Annuale,001103,Fenestrelle,VEHICFLEET,Parco veicolare,99,Totale,2022,541,,
A,Annuale,001103,Fenestrelle,VEHICFLEET,Parco veicolare,99,Totale,2023,545,,
A,Annuale,001103,Fenestrelle,VEHICFLEET,Parco veicolare,99,Totale,2024,543,,
A,Annuale,001104,Fiano,VEHICFLEET,Parco veicolare,99,Totale,2021,2625,,
A,Annuale,001104,Fiano,VEHICFLEET,Parco veicolare,99,Totale,2022,2633,,
A,Annuale,001104,Fiano,VEHICFLEET,Parco veicolare,99,Totale,2023,2653,,
A,Annuale,001104,Fiano,VEHICFLEET,Parco veicolare,99,Totale,2024,2654,,
A,Annuale,001105,Fiorano Canavese,VEHICFLEET,Parco veicolare,99,Totale,2021,734,,
A,Annuale,001105,Fiorano Canavese,VEHICFLEET,Parco veicolare,99,Totale,2022,719,,
A,Annuale,001105,Fiorano Canavese,VEHICFLEET,Parco veicolare,99,Totale,2023,737,,
A,Annuale,001105,Fiorano Canavese,VEHICFLEET,Parco veicolare,99,Totale,2024,734,,
A,Annuale,001106,Foglizzo,VEHICFLEET,Parco veicolare,99,Totale,2021,2157,,
A,Annuale,001106,Foglizzo,VEHICFLEET,Parco veicolare,99,Totale,2022,2194,,
A,Annuale,001106,Foglizzo,VEHICFLEET,Parco veicolare,99,Totale,2023,2241,,
A,Annuale,001106,Foglizzo,VEHICFLEET,Parco veicolare,99,Totale,2024,2271,,
A,Annuale,001107,Forno Canavese,VEHICFLEET,Parco veicolare,99,Totale,2021,3324,,
A,Annuale,001107,Forno Canavese,VEHICFLEET,Parco veicolare,99,Totale,2022,3298,,
A,Annuale,001107,Forno Canavese,VEHICFLEET,Parco veicolare,99,Totale,2023,3332,,
A,Annuale,001107,Forno Canavese,VEHICFLEET,Parco veicolare,99,Totale,2024,3347,,
A,Annuale,001108,Frassinetto,VEHICFLEET,Parco veicolare,99,Totale,2021,298,,
A,Annuale,001108,Frassinetto,VEHICFLEET,Parco veicolare,99,Totale,2022,301,,
A,Annuale,001108,Frassinetto,VEHICFLEET,Parco veicolare,99,Totale,2023,301,,
A,Annuale,001108,Frassinetto,VEHICFLEET,Parco veicolare,99,Totale,2024,303,,
A,Annuale,001109,Front,VEHICFLEET,Parco veicolare,99,Totale,2021,1607,,
A,Annuale,001109,Front,VEHICFLEET,Parco veicolare,99,Totale,2022,1599,,
A,Annuale,001109,Front,VEHICFLEET,Parco veicolare,99,Totale,2023,1681,,
A,Annuale,001109,Front,VEHICFLEET,Parco veicolare,99,Totale,2024,1703,,
A,Annuale,001110,Frossasco,VEHICFLEET,Parco veicolare,99,Totale,2021,2948,,
A,Annuale,001110,Frossasco,VEHICFLEET,Parco veicolare,99,Totale,2022,2981,,
A,Annuale,001110,Frossasco,VEHICFLEET,Parco veicolare,99,Totale,2023,3075,,
A,Annuale,001110,Frossasco,VEHICFLEET,Parco veicolare,99,Totale,2024,3204,,
A,Annuale,001111,Garzigliana,VEHICFLEET,Parco veicolare,99,Totale,2021,562,,
A,Annuale,001111,Garzigliana,VEHICFLEET,Parco veicolare,99,Totale,2022,576,,
A,Annuale,001111,Garzigliana,VEHICFLEET,Parco veicolare,99,Totale,2023,575,,
A,Annuale,001111,Garzigliana,VEHICFLEET,Parco veicolare,99,Totale,2024,596,,
A,Annuale,001112,Gassino Torinese,VEHICFLEET,Parco veicolare,99,Totale,2021,7901,,
A,Annuale,001112,Gassino Torinese,VEHICFLEET,Parco veicolare,99,Totale,2022,7920,,
A,Annuale,001112,Gassino Torinese,VEHICFLEET,Parco veicolare,99,Totale,2023,8056,,
A,Annuale,001112,Gassino Torinese,VEHICFLEET,Parco veicolare,99,Totale,2024,8090,,
A,Annuale,001113,Germagnano,VEHICFLEET,Parco veicolare,99,Totale,2021,1077,,
A,Annuale,001113,Germagnano,VEHICFLEET,Parco veicolare,99,Totale,2022,1094,,
A,Annuale,001113,Germagnano,VEHICFLEET,Parco veicolare,99,Totale,2023,1090,,
A,Annuale,001113,Germagnano,VEHICFLEET,Parco veicolare,99,Totale,2024,1094,,
A,Annuale,001114,Giaglione,VEHICFLEET,Parco veicolare,99,Totale,2021,738,,
A,Annuale,001114,Giaglione,VEHICFLEET,Parco veicolare,99,Totale,2022,747,,
A,Annuale,001114,Giaglione,VEHICFLEET,Parco veicolare,99,Totale,2023,793,,
A,Annuale,001114,Giaglione,VEHICFLEET,Parco veicolare,99,Totale,2024,807,,
A,Annuale,001115,Giaveno,VEHICFLEET,Parco veicolare,99,Totale,2021,15156,,
A,Annuale,001115,Giaveno,VEHICFLEET,Parco veicolare,99,Totale,2022,15281,,
A,Annuale,001115,Giaveno,VEHICFLEET,Parco veicolare,99,Totale,2023,15588,,
A,Annuale,001115,Giaveno,VEHICFLEET,Parco veicolare,99,Totale,2024,15782,,
A,Annuale,001116,Givoletto,VEHICFLEET,Parco veicolare,99,Totale,2021,3854,,
A,Annuale,001116,Givoletto,VEHICFLEET,Parco veicolare,99,Totale,2022,3909,,
A,Annuale,001116,Givoletto,VEHICFLEET,Parco veicolare,99,Totale,2023,3979,,
A,Annuale,001116,Givoletto,VEHICFLEET,Parco veicolare,99,Totale,2024,4028,,
A,Annuale,001117,Gravere,VEHICFLEET,Parco veicolare,99,Totale,2021,810,,
A,Annuale,001117,Gravere,VEHICFLEET,Parco veicolare,99,Totale,2022,831,,
A,Annuale,001117,Gravere,VEHICFLEET,Parco veicolare,99,Totale,2023,837,,
A,Annuale,001117,Gravere,VEHICFLEET,Parco veicolare,99,Totale,2024,860,,
A,Annuale,001118,Groscavallo,VEHICFLEET,Parco veicolare,99,Totale,2021,170,,
A,Annuale,001118,Groscavallo,VEHICFLEET,Parco veicolare,99,Totale,2022,168,,
A,Annuale,001118,Groscavallo,VEHICFLEET,Parco veicolare,99,Totale,2023,184,,
A,Annuale,001118,Groscavallo,VEHICFLEET,Parco veicolare,99,Totale,2024,184,,
A,Annuale,001119,Grosso,VEHICFLEET,Parco veicolare,99,Totale,2021,1033,,
A,Annuale,001119,Grosso,VEHICFLEET,Parco veicolare,99,Totale,2022,1034,,
A,Annuale,001119,Grosso,VEHICFLEET,Parco veicolare,99,Totale,2023,1068,,
A,Annuale,001119,Grosso,VEHICFLEET,Parco veicolare,99,Totale,2024,1090,,
A,Annuale,001120,Grugliasco,VEHICFLEET,Parco veicolare,99,Totale,2021,31113,,
A,Annuale,001120,Grugliasco,VEHICFLEET,Parco veicolare,99,Totale,2022,31635,,
A,Annuale,001120,Grugliasco,VEHICFLEET,Parco veicolare,99,Totale,2023,31968,,
A,Annuale,001120,Grugliasco,VEHICFLEET,Parco veicolare,99,Totale,2024,32519,,
A,Annuale,001121,Ingria,VEHICFLEET,Parco veicolare,99,Totale,2021,50,,
A,Annuale,001121,Ingria,VEHICFLEET,Parco veicolare,99,Totale,2022,50,,
A,Annuale,001121,Ingria,VEHICFLEET,Parco veicolare,99,Totale,2023,51,,
A,Annuale,001121,Ingria,VEHICFLEET,Parco veicolare,99,Totale,2024,50,,
A,Annuale,001122,Inverso Pinasca,VEHICFLEET,Parco veicolare,99,Totale,2021,808,,
A,Annuale,001122,Inverso Pinasca,VEHICFLEET,Parco veicolare,99,Totale,2022,839,,
A,Annuale,001122,Inverso Pinasca,VEHICFLEET,Parco veicolare,99,Totale,2023,845,,
A,Annuale,001122,Inverso Pinasca,VEHICFLEET,Parco veicolare,99,Totale,2024,851,,
A,Annuale,001123,Isolabella,VEHICFLEET,Parco veicolare,99,Totale,2021,371,,
A,Annuale,001123,Isolabella,VEHICFLEET,Parco veicolare,99,Totale,2022,373,,
A,Annuale,001123,Isolabella,VEHICFLEET,Parco veicolare,99,Totale,2023,370,,
A,Annuale,001123,Isolabella,VEHICFLEET,Parco veicolare,99,Totale,2024,369,,
A,Annuale,001124,Issiglio,VEHICFLEET,Parco veicolare,99,Totale,2021,441,,
A,Annuale,001124,Issiglio,VEHICFLEET,Parco veicolare,99,Totale,2022,458,,
A,Annuale,001124,Issiglio,VEHICFLEET,Parco veicolare,99,Totale,2023,467,,
A,Annuale,001124,Issiglio,VEHICFLEET,Parco veicolare,99,Totale,2024,483,,
A,Annuale,001125,Ivrea,VEHICFLEET,Parco veicolare,99,Totale,2021,20909,,
A,Annuale,001125,Ivrea,VEHICFLEET,Parco veicolare,99,Totale,2022,20953,,
A,Annuale,001125,Ivrea,VEHICFLEET,Parco veicolare,99,Totale,2023,21782,,
A,Annuale,001125,Ivrea,VEHICFLEET,Parco veicolare,99,Totale,2024,21371,,
A,Annuale,001126,La Cassa,VEHICFLEET,Parco veicolare,99,Totale,2021,1696,,
A,Annuale,001126,La Cassa,VEHICFLEET,Parco veicolare,99,Totale,2022,1706,,
A,Annuale,001126,La Cassa,VEHICFLEET,Parco veicolare,99,Totale,2023,1737,,
A,Annuale,001126,La Cassa,VEHICFLEET,Parco veicolare,99,Totale,2024,1794,,
A,Annuale,001127,La Loggia,VEHICFLEET,Parco veicolare,99,Totale,2021,7600,,
A,Annuale,001127,La Loggia,VEHICFLEET,Parco veicolare,99,Totale,2022,7684,,
A,Annuale,001127,La Loggia,VEHICFLEET,Parco veicolare,99,Totale,2023,7799,,
A,Annuale,001127,La Loggia,VEHICFLEET,Parco veicolare,99,Totale,2024,7899,,
A,Annuale,001128,Lanzo Torinese,VEHICFLEET,Parco veicolare,99,Totale,2021,4505,,
A,Annuale,001128,Lanzo Torinese,VEHICFLEET,Parco veicolare,99,Totale,2022,4590,,
A,Annuale,001128,Lanzo Torinese,VEHICFLEET,Parco veicolare,99,Totale,2023,4659,,
A,Annuale,001128,Lanzo Torinese,VEHICFLEET,Parco veicolare,99,Totale,2024,4755,,
A,Annuale,001129,Lauriano,VEHICFLEET,Parco veicolare,99,Totale,2021,1429,,
A,Annuale,001129,Lauriano,VEHICFLEET,Parco veicolare,99,Totale,2022,1396,,
A,Annuale,001129,Lauriano,VEHICFLEET,Parco veicolare,99,Totale,2023,1400,,
A,Annuale,001129,Lauriano,VEHICFLEET,Parco veicolare,99,Totale,2024,1414,,
A,Annuale,001130,Leini,VEHICFLEET,Parco veicolare,99,Totale,2021,14809,,
A,Annuale,001130,Leini,VEHICFLEET,Parco veicolare,99,Totale,2022,14934,,
A,Annuale,001130,Leini,VEHICFLEET,Parco veicolare,99,Totale,2023,15085,,
A,Annuale,001130,Leini,VEHICFLEET,Parco veicolare,99,Totale,2024,15384,,
A,Annuale,001131,Lemie,VEHICFLEET,Parco veicolare,99,Totale,2021,168,,
A,Annuale,001131,Lemie,VEHICFLEET,Parco veicolare,99,Totale,2022,174,,
A,Annuale,001131,Lemie,VEHICFLEET,Parco veicolare,99,Totale,2023,181,,
A,Annuale,001131,Lemie,VEHICFLEET,Parco veicolare,99,Totale,2024,185,,
A,Annuale,001132,Lessolo,VEHICFLEET,Parco veicolare,99,Totale,2021,2023,,
A,Annuale,001132,Lessolo,VEHICFLEET,Parco veicolare,99,Totale,2022,2048,,
A,Annuale,001132,Lessolo,VEHICFLEET,Parco veicolare,99,Totale,2023,2065,,
A,Annuale,001132,Lessolo,VEHICFLEET,Parco veicolare,99,Totale,2024,2094,,
A,Annuale,001133,Levone,VEHICFLEET,Parco veicolare,99,Totale,2021,458,,
A,Annuale,001133,Levone,VEHICFLEET,Parco veicolare,99,Totale,2022,456,,
A,Annuale,001133,Levone,VEHICFLEET,Parco veicolare,99,Totale,2023,466,,
A,Annuale,001133,Levone,VEHICFLEET,Parco veicolare,99,Totale,2024,477,,
A,Annuale,001134,Locana,VEHICFLEET,Parco veicolare,99,Totale,2021,1264,,
A,Annuale,001134,Locana,VEHICFLEET,Parco veicolare,99,Totale,2022,1254,,
A,Annuale,001134,Locana,VEHICFLEET,Parco veicolare,99,Totale,2023,1258,,
A,Annuale,001134,Locana,VEHICFLEET,Parco veicolare,99,Totale,2024,1232,,
A,Annuale,001135,Lombardore,VEHICFLEET,Parco veicolare,99,Totale,2021,1810,,
A,Annuale,001135,Lombardore,VEHICFLEET,Parco veicolare,99,Totale,2022,1853,,
A,Annuale,001135,Lombardore,VEHICFLEET,Parco veicolare,99,Totale,2023,1922,,
A,Annuale,001135,Lombardore,VEHICFLEET,Parco veicolare,99,Totale,2024,1957,,
A,Annuale,001136,Lombriasco,VEHICFLEET,Parco veicolare,99,Totale,2021,1081,,
A,Annuale,001136,Lombriasco,VEHICFLEET,Parco veicolare,99,Totale,2022,1086,,
A,Annuale,001136,Lombriasco,VEHICFLEET,Parco veicolare,99,Totale,2023,1114,,
A,Annuale,001136,Lombriasco,VEHICFLEET,Parco veicolare,99,Totale,2024,1124,,
A,Annuale,001137,Loranzè,VEHICFLEET,Parco veicolare,99,Totale,2021,1048,,
A,Annuale,001137,Loranzè,VEHICFLEET,Parco veicolare,99,Totale,2022,1049,,
A,Annuale,001137,Loranzè,VEHICFLEET,Parco veicolare,99,Totale,2023,1066,,
A,Annuale,001137,Loranzè,VEHICFLEET,Parco veicolare,99,Totale,2024,1095,,
A,Annuale,001139,Luserna San Giovanni,VEHICFLEET,Parco veicolare,99,Totale,2021,6320,,
A,Annuale,001139,Luserna San Giovanni,VEHICFLEET,Parco veicolare,99,Totale,2022,6363,,
A,Annuale,001139,Luserna San Giovanni,VEHICFLEET,Parco veicolare,99,Totale,2023,6396,,
A,Annuale,001139,Luserna San Giovanni,VEHICFLEET,Parco veicolare,99,Totale,2024,6474,,
A,Annuale,001140,Lusernetta,VEHICFLEET,Parco veicolare,99,Totale,2021,559,,
A,Annuale,001140,Lusernetta,VEHICFLEET,Parco veicolare,99,Totale,2022,563,,
A,Annuale,001140,Lusernetta,VEHICFLEET,Parco veicolare,99,Totale,2023,585,,
A,Annuale,001140,Lusernetta,VEHICFLEET,Parco veicolare,99,Totale,2024,604,,
A,Annuale,001141,Lusigliè,VEHICFLEET,Parco veicolare,99,Totale,2021,569,,
A,Annuale,001141,Lusigliè,VEHICFLEET,Parco veicolare,99,Totale,2022,588,,
A,Annuale,001141,Lusigliè,VEHICFLEET,Parco veicolare,99,Totale,2023,586,,
A,Annuale,001141,Lusigliè,VEHICFLEET,Parco veicolare,99,Totale,2024,581,,
A,Annuale,001142,Macello,VEHICFLEET,Parco veicolare,99,Totale,2021,1161,,
A,Annuale,001142,Macello,VEHICFLEET,Parco veicolare,99,Totale,2022,1163,,
A,Annuale,001142,Macello,VEHICFLEET,Parco veicolare,99,Totale,2023,1225,,
A,Annuale,001142,Macello,VEHICFLEET,Parco veicolare,99,Totale,2024,1205,,
A,Annuale,001143,Maglione,VEHICFLEET,Parco veicolare,99,Totale,2021,391,,
A,Annuale,001143,Maglione,VEHICFLEET,Parco veicolare,99,Totale,2022,390,,
A,Annuale,001143,Maglione,VEHICFLEET,Parco veicolare,99,Totale,2023,387,,
A,Annuale,001143,Maglione,VEHICFLEET,Parco veicolare,99,Totale,2024,392,,
A,Annuale,001316,Mappano,VEHICFLEET,Parco veicolare,99,Totale,2021,3371,,
A,Annuale,001316,Mappano,VEHICFLEET,Parco veicolare,99,Totale,2022,3845,,
A,Annuale,001316,Mappano,VEHICFLEET,Parco veicolare,99,Totale,2023,4150,,
A,Annuale,001316,Mappano,VEHICFLEET,Parco veicolare,99,Totale,2024,4578,,
A,Annuale,001144,Marentino,VEHICFLEET,Parco veicolare,99,Totale,2021,1256,,
A,Annuale,001144,Marentino,VEHICFLEET,Parco veicolare,99,Totale,2022,1244,,
A,Annuale,001144,Marentino,VEHICFLEET,Parco veicolare,99,Totale,2023,1250,,
A,Annuale,001144,Marentino,VEHICFLEET,Parco veicolare,99,Totale,2024,1263,,
A,Annuale,001145,Massello,VEHICFLEET,Parco veicolare,99,Totale,2021,61,,
A,Annuale,001145,Massello,VEHICFLEET,Parco veicolare,99,Totale,2022,65,,
A,Annuale,001145,Massello,VEHICFLEET,Parco veicolare,99,Totale,2023,66,,
A,Annuale,001145,Massello,VEHICFLEET,Parco veicolare,99,Totale,2024,65,,
A,Annuale,001146,Mathi,VEHICFLEET,Parco veicolare,99,Totale,2021,3491,,
A,Annuale,001146,Mathi,VEHICFLEET,Parco veicolare,99,Totale,2022,3526,,
